Time;GPS_Lat;GPS_Long;CarSpeed;pBrakeF;pBrakeR;tWater;tOil;mFuelConsLap;Logger_Lap;aSteering;RPM;Gear;GPS_Speed;VBatt;rPedal;tAir;WSpeed_FL;WSpeed_FR;DistanceLap;DistanceFull;BrakeBalance;pOil;
53.230;13,0046947;79,9788586;110,6;0,5;0,8;94,0;109,8;0,452;1;37,5;4862;3;109,0;14,51;23,1;43,7;110,6;108,0;1896;365381;37,7;4,34;
53.235;13,0046947;79,9788586;110,6;0,5;0,8;94,0;109,8;0,452;1;37,5;4862;3;109,0;14,51;23,1;43,7;110,6;108,0;1896;365381;37,7;4,34;
53.240;13,0046947;79,9788586;110,7;0,5;0,8;94,0;109,8;0,452;1;37,3;4862;3;109,0;14,49;23,0;43,7;110,7;108,1;1896;365381;37,7;4,34;
53.245;13,0046947;79,9788586;110,7;0,5;0,8;94,0;109,8;0,452;1;37,3;4865;3;109,0;14,49;23,0;43,7;110,7;108,1;1896;365381;37,7;4,34;
53.250;13,0046947;79,9788586;110,7;0,5;0,8;94,0;109,8;0,452;1;37,3;4867;3;109,0;14,49;23,0;43,7;110,7;108,2;1896;365381;37,7;4,34;
53.255;13,0046947;79,9788586;110,7;0,5;0,8;94,0;109,8;0,452;1;37,3;4866;3;109,0;14,49;23,0;43,7;110,7;108,2;1896;365381;37,7;4,34;
53.260;13,0047033;79,9788657;110,8;0,5;0,8;94,0;109,8;0,452;1;37,4;4869;3;109,0;14,48;23,0;43,6;110,8;108,2;1896;365381;37,7;4,34;
53.265;13,0047033;79,9788657;110,8;0,5;0,8;94,0;109,8;0,452;1;37,4;4873;3;109,0;14,48;23,0;43,6;110,8;108,3;1896;365381;37,7;4,34;
53.270;13,0047033;79,9788657;110,8;0,5;0,8;94,0;109,8;0,452;1;37,4;4876;3;109,0;14,48;23,0;43,6;110,8;108,3;1896;365381;37,7;4,34;
53.275;13,0047033;79,9788657;110,8;0,5;0,8;94,0;109,8;0,452;1;37,4;4879;3;109,0;14,48;23,0;43,6;110,8;108,3;1896;365381;37,7;4,34;
53.280;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;38,7;4875;3;109,0;14,48;23,0;43,6;110,9;108,4;1898;365381;38,6;4,35;
53.285;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;38,7;4877;3;109,0;14,48;23,0;43,6;110,9;108,4;1898;365381;38,6;4,35;
53.290;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;38,7;4875;3;109,0;14,48;23,0;43,6;110,9;108,4;1898;365381;38,6;4,35;
53.295;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;38,7;4874;3;109,0;14,48;23,0;43,6;110,9;108,4;1898;365381;38,6;4,35;
53.300;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;39,5;4873;3;109,0;14,48;23,2;43,6;110,9;108,4;1898;365381;38,6;4,34;
53.305;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;39,5;4868;3;109,0;14,48;23,2;43,6;110,9;108,4;1898;365381;38,6;4,34;
53.310;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;39,5;4866;3;109,0;14,48;23,2;43,6;110,9;108,4;1898;365381;38,6;4,34;
53.315;13,0047117;79,9788728;110,9;0,5;0,8;94,4;109,5;0,453;1;39,5;4859;3;109,0;14,48;23,2;43,6;110,9;108,4;1898;365381;38,6;4,34;
53.320;13,0047117;79,9788728;111,0;0,5;0,8;94,4;109,5;0,453;1;39,8;4857;3;109,0;14,47;22,9;43,6;111,0;108,4;1898;365381;38,6;4,34;
53.325;13,0047117;79,9788728;111,0;0,5;0,8;94,4;109,5;0,453;1;39,8;4858;3;109,0;14,47;22,9;43,6;111,0;108,4;1898;365381;38,6;4,34;
53.330;13,0047117;79,9788728;111,0;0,4;0,8;94,2;109,7;0,453;1;39,8;4857;3;109,0;14,47;22,9;43,6;111,0;108,4;1899;365381;30,9;4,34;
53.335;13,0047117;79,9788728;111,0;0,4;0,8;94,2;109,7;0,453;1;39,8;4859;3;109,0;14,47;22,9;43,6;111,0;108,4;1899;365381;30,9;4,34;
53.340;13,0047201;79,9788801;111,0;0,4;0,8;94,2;109,7;0,453;1;40,0;4863;3;109,0;14,48;23,0;43,6;111,0;108,5;1899;365381;30,9;4,35;
53.345;13,0047201;79,9788801;111,0;0,4;0,8;94,2;109,7;0,453;1;40,0;4868;3;109,0;14,48;23,0;43,6;111,0;108,5;1899;365381;30,9;4,35;
53.350;13,0047201;79,9788801;111,0;0,4;0,8;94,2;109,7;0,453;1;40,0;4873;3;109,0;14,48;23,0;43,6;111,0;108,5;1899;365381;30,9;4,35;
53.355;13,0047201;79,9788801;111,0;0,4;0,8;94,2;109,7;0,453;1;40,0;4877;3;109,0;14,48;23,0;43,6;111,0;108,5;1899;365381;30,9;4,35;
53.360;13,0047201;79,9788801;111,1;0,4;0,8;94,2;109,7;0,453;1;39,5;4884;3;109,0;14,50;23,1;43,6;111,1;108,5;1899;365381;30,9;4,35;
53.365;13,0047201;79,9788801;111,1;0,4;0,8;94,2;109,7;0,453;1;39,5;4891;3;109,0;14,50;23,1;43,6;111,1;108,6;1899;365381;30,9;4,35;
53.370;13,0047201;79,9788801;111,1;0,4;0,8;94,2;109,7;0,453;1;39,5;4901;3;109,0;14,50;23,1;43,6;111,1;108,6;1899;365381;30,9;4,35;
53.375;13,0047201;79,9788801;111,2;0,4;0,8;94,2;109,7;0,453;1;39,5;4906;3;109,0;14,50;23,1;43,6;111,2;108,6;1899;365381;30,9;4,35;
53.380;13,0047201;79,9788801;111,2;0,5;0,8;94,2;109,9;0,453;1;38,1;4910;3;109,0;14,48;23,2;43,6;111,2;108,6;1901;365387;39,4;4,35;
53.385;13,0047201;79,9788801;111,2;0,5;0,8;94,2;109,9;0,453;1;38,1;4913;3;109,0;14,48;23,2;43,6;111,2;108,6;1901;365387;39,4;4,35;
53.390;13,0047201;79,9788801;111,2;0,5;0,8;94,2;109,9;0,453;1;38,1;4915;3;109,0;14,48;23,2;43,6;111,2;108,6;1901;365387;39,4;4,35;
53.395;13,0047201;79,9788801;111,2;0,5;0,8;94,2;109,9;0,453;1;38,1;4917;3;109,0;14,48;23,2;43,6;111,2;108,6;1901;365387;39,4;4,35;
53.400;13,0047283;79,9788876;111,3;0,5;0,8;94,2;109,9;0,453;1;38,2;4916;3;109,0;14,47;23,0;43,6;111,3;108,6;1901;365387;39,4;4,36;
53.405;13,0047283;79,9788876;111,3;0,5;0,8;94,2;109,9;0,453;1;38,2;4913;3;109,0;14,47;23,0;43,6;111,3;108,6;1901;365387;39,4;4,36;
53.410;13,0047283;79,9788876;111,3;0,5;0,8;94,2;109,9;0,453;1;38,2;4908;3;109,0;14,47;23,0;43,6;111,3;108,6;1901;365387;39,4;4,36;
53.415;13,0047283;79,9788876;111,3;0,5;0,8;94,2;109,9;0,453;1;38,2;4902;3;109,0;14,47;23,0;43,6;111,3;108,7;1901;365387;39,4;4,36;
53.420;13,0047365;79,9788954;111,3;0,5;0,8;94,2;109,9;0,453;1;39,6;4901;3;109,0;14,48;23,4;43,6;111,3;108,7;1901;365387;39,4;4,35;
53.425;13,0047365;79,9788954;111,3;0,5;0,8;94,2;109,9;0,453;1;39,6;4892;3;109,0;14,48;23,4;43,6;111,3;108,7;1901;365387;39,4;4,35;
53.430;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;39,6;4886;3;109,0;14,48;23,4;43,6;111,4;108,7;1902;365387;40,1;4,35;
53.435;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;39,6;4885;3;109,0;14,48;23,4;43,6;111,4;108,7;1902;365387;40,1;4,35;
53.440;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;41,3;4884;3;109,0;14,49;23,7;43,6;111,4;108,7;1902;365387;40,1;4,36;
53.445;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;41,3;4881;3;109,0;14,49;23,7;43,6;111,4;108,7;1902;365387;40,1;4,36;
53.450;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;41,3;4881;3;109,0;14,49;23,7;43,6;111,4;108,7;1902;365387;40,1;4,36;
53.455;13,0047365;79,9788954;111,4;0,5;0,8;94,3;109,6;0,454;1;41,3;4881;3;109,0;14,49;23,7;43,6;111,4;108,7;1902;365387;40,1;4,36;
53.460;13,0047445;79,9789031;111,4;0,5;0,8;94,3;109,6;0,454;1;42,1;4883;3;110,0;14,49;23,5;43,6;111,4;108,7;1902;365387;40,1;4,37;
53.465;13,0047445;79,9789031;111,5;0,5;0,8;94,3;109,6;0,454;1;42,1;4890;3;110,0;14,49;23,5;43,6;111,5;108,7;1902;365387;40,1;4,37;
53.470;13,0047445;79,9789031;111,5;0,5;0,8;94,3;109,6;0,454;1;42,1;4893;3;110,0;14,49;23,5;43,6;111,5;108,8;1902;365387;40,1;4,37;
53.475;13,0047445;79,9789031;111,5;0,5;0,8;94,3;109,6;0,454;1;42,1;4898;3;110,0;14,49;23,5;43,6;111,5;108,8;1902;365387;40,1;4,37;
53.480;13,0047445;79,9789031;111,5;0,5;0,7;94,3;110,1;0,454;1;41,8;4906;3;110,0;14,47;23,5;43,5;111,5;108,8;1904;365387;42,2;4,35;
53.485;13,0047445;79,9789031;111,5;0,5;0,7;94,3;110,1;0,454;1;41,8;4910;3;110,0;14,47;23,5;43,5;111,5;108,8;1904;365387;42,2;4,35;
53.490;13,0047445;79,9789031;111,5;0,5;0,7;94,3;110,1;0,454;1;41,8;4914;3;110,0;14,47;23,5;43,5;111,5;108,8;1904;365387;42,2;4,35;
53.495;13,0047445;79,9789031;111,6;0,5;0,7;94,3;110,1;0,454;1;41,8;4920;3;110,0;14,47;23,5;43,5;111,6;108,8;1904;365387;42,2;4,35;
53.500;13,0047524;79,9789110;111,6;0,5;0,7;94,3;110,1;0,454;1;40,8;4921;3;110,0;14,48;23,5;43,5;111,6;108,8;1904;365387;42,2;4,35;
53.505;13,0047524;79,9789110;111,6;0,5;0,7;94,3;110,1;0,454;1;40,8;4925;3;110,0;14,48;23,5;43,5;111,6;108,9;1904;365387;42,2;4,35;
53.510;13,0047524;79,9789110;111,6;0,5;0,7;94,3;110,1;0,454;1;40,8;4931;3;110,0;14,48;23,5;43,5;111,6;108,9;1904;365387;42,2;4,35;
53.515;13,0047524;79,9789110;111,6;0,5;0,7;94,3;110,1;0,454;1;40,8;4936;3;110,0;14,48;23,5;43,5;111,6;108,9;1904;365387;42,2;4,35;
53.520;13,0047524;79,9789110;111,7;0,5;0,7;94,3;110,1;0,454;1;39,6;4938;3;110,0;14,49;23,6;43,5;111,7;108,9;1904;365387;42,2;4,36;
53.525;13,0047524;79,9789110;111,7;0,5;0,7;94,3;110,1;0,454;1;39,6;4937;3;110,0;14,49;23,6;43,5;111,7;108,9;1904;365387;42,2;4,36;
53.530;13,0047524;79,9789110;111,7;0,6;0,8;94,5;110,6;0,455;1;39,6;4933;3;110,0;14,49;23,6;43,5;111,7;109,0;1905;365387;42,0;4,36;
53.535;13,0047524;79,9789110;111,7;0,6;0,8;94,5;110,6;0,455;1;39,6;4928;3;110,0;14,49;23,6;43,5;111,7;109,0;1905;365387;42,0;4,36;
53.540;13,0047524;79,9789110;111,7;0,6;0,8;94,5;110,6;0,455;1;38,3;4925;3;110,0;14,48;23,5;43,5;111,7;109,0;1905;365387;42,0;4,35;
53.545;13,0047524;79,9789110;111,7;0,6;0,8;94,5;110,6;0,455;1;38,3;4923;3;110,0;14,48;23,5;43,5;111,7;109,1;1905;365387;42,0;4,35;
53.550;13,0047524;79,9789110;111,8;0,6;0,8;94,5;110,6;0,455;1;38,3;4918;3;110,0;14,48;23,5;43,5;111,8;109,1;1905;365387;42,0;4,35;
53.555;13,0047524;79,9789110;111,8;0,6;0,8;94,5;110,6;0,455;1;38,3;4915;3;110,0;14,48;23,5;43,5;111,8;109,1;1905;365387;42,0;4,35;
53.560;13,0047677;79,9789271;111,8;0,6;0,8;94,5;110,6;0,455;1;38,5;4913;3;110,0;14,47;23,6;43,5;111,8;109,1;1905;365387;42,0;4,37;
53.565;13,0047677;79,9789271;111,8;0,6;0,8;94,5;110,6;0,455;1;38,5;4911;3;110,0;14,47;23,6;43,5;111,8;109,1;1905;365387;42,0;4,37;
53.570;13,0047677;79,9789271;111,8;0,6;0,8;94,5;110,6;0,455;1;38,5;4910;3;110,0;14,47;23,6;43,5;111,8;109,2;1905;365387;42,0;4,37;
53.575;13,0047677;79,9789271;111,8;0,6;0,8;94,5;110,6;0,455;1;38,5;4910;3;110,0;14,47;23,6;43,5;111,8;109,2;1905;365387;42,0;4,37;
53.580;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,0;4917;3;110,0;14,48;23,5;43,5;111,9;109,2;1907;365393;38,2;4,37;
53.585;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,0;4918;3;110,0;14,48;23,5;43,5;111,9;109,2;1907;365393;38,2;4,37;
53.590;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,0;4925;3;110,0;14,48;23,5;43,5;111,9;109,2;1907;365393;38,2;4,37;
53.595;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,0;4931;3;110,0;14,48;23,5;43,5;111,9;109,3;1907;365393;38,2;4,37;
53.600;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,2;4934;3;110,0;14,48;23,7;43,5;111,9;109,3;1907;365393;38,2;4,36;
53.605;13,0047677;79,9789271;111,9;0,4;0,7;94,6;110,1;0,455;1;39,2;4941;3;110,0;14,48;23,7;43,5;111,9;109,3;1907;365393;38,2;4,36;
53.610;13,0047677;79,9789271;112,0;0,4;0,7;94,6;110,1;0,455;1;39,2;4942;3;110,0;14,48;23,7;43,5;112,0;109,3;1907;365393;38,2;4,36;
53.615;13,0047677;79,9789271;112,0;0,4;0,7;94,6;110,1;0,455;1;39,2;4943;3;110,0;14,48;23,7;43,5;112,0;109,3;1907;365393;38,2;4,36;
53.620;13,0047754;79,9789356;112,0;0,4;0,7;94,6;110,1;0,455;1;40,0;4939;3;110,0;14,47;23,8;43,5;112,0;109,3;1907;365393;38,2;4,38;
53.625;13,0047754;79,9789356;112,0;0,4;0,7;94,6;110,1;0,455;1;40,0;4936;3;110,0;14,47;23,8;43,5;112,0;109,3;1907;365393;38,2;4,38;
53.630;13,0047754;79,9789356;112,0;0,5;0,8;94,2;109,6;0,456;1;40,0;4937;3;110,0;14,47;23,8;43,5;112,0;109,4;1908;365393;35,9;4,38;
53.635;13,0047754;79,9789356;112,0;0,5;0,8;94,2;109,6;0,456;1;40,0;4937;3;110,0;14,47;23,8;43,5;112,0;109,4;1908;365393;35,9;4,38;
53.640;13,0047754;79,9789356;112,1;0,5;0,8;94,2;109,6;0,456;1;40,3;4939;3;110,0;14,48;23,8;43,5;112,1;109,4;1908;365393;35,9;4,37;
53.645;13,0047754;79,9789356;112,1;0,5;0,8;94,2;109,6;0,456;1;40,3;4938;3;110,0;14,48;23,8;43,5;112,1;109,4;1908;365393;35,9;4,37;
53.650;13,0047754;79,9789356;112,1;0,5;0,8;94,2;109,6;0,456;1;40,3;4939;3;110,0;14,48;23,8;43,5;112,1;109,5;1908;365393;35,9;4,37;
53.655;13,0047754;79,9789356;112,1;0,5;0,8;94,2;109,6;0,456;1;40,3;4939;3;110,0;14,48;23,8;43,5;112,1;109,5;1908;365393;35,9;4,37;
53.660;13,0047829;79,9789440;112,2;0,5;0,8;94,2;109,6;0,456;1;40,4;4941;3;110,0;14,49;23,9;43,5;112,2;109,6;1908;365393;35,9;4,38;
53.665;13,0047829;79,9789440;112,2;0,5;0,8;94,2;109,6;0,456;1;40,4;4941;3;110,0;14,49;23,9;43,5;112,2;109,6;1908;365393;35,9;4,38;
53.670;13,0047829;79,9789440;112,2;0,5;0,8;94,2;109,6;0,456;1;40,4;4943;3;110,0;14,49;23,9;43,5;112,2;109,6;1908;365393;35,9;4,38;
53.675;13,0047829;79,9789440;112,3;0,5;0,8;94,2;109,6;0,456;1;40,4;4944;3;110,0;14,49;23,9;43,5;112,3;109,7;1908;365393;35,9;4,38;
53.680;13,0047829;79,9789440;112,3;0,6;0,7;94,7;109,5;0,456;1;36,4;4945;3;110,0;14,50;23,8;43,5;112,3;109,7;1910;365393;46,1;4,38;
53.685;13,0047829;79,9789440;112,3;0,6;0,7;94,7;109,5;0,456;1;36,4;4949;3;110,0;14,50;23,8;43,5;112,3;109,7;1910;365393;46,1;4,38;
53.690;13,0047829;79,9789440;112,3;0,6;0,7;94,7;109,5;0,456;1;36,4;4956;3;110,0;14,50;23,8;43,5;112,3;109,7;1910;365393;46,1;4,38;
53.695;13,0047829;79,9789440;112,4;0,6;0,7;94,7;109,5;0,456;1;36,4;4963;3;110,0;14,50;23,8;43,5;112,4;109,7;1910;365393;46,1;4,38;
53.700;13,0047901;79,9789526;112,4;0,6;0,7;94,7;109,5;0,456;1;34,4;4967;3;111,0;14,50;23,9;43,4;112,4;109,8;1910;365393;46,1;4,38;
53.705;13,0047901;79,9789526;112,5;0,6;0,7;94,7;109,5;0,456;1;34,4;4974;3;111,0;14,50;23,9;43,4;112,5;109,8;1910;365393;46,1;4,38;
53.710;13,0047901;79,9789526;112,5;0,6;0,7;94,7;109,5;0,456;1;34,4;4982;3;111,0;14,50;23,9;43,4;112,5;109,8;1910;365393;46,1;4,38;
53.715;13,0047901;79,9789526;112,5;0,6;0,7;94,7;109,5;0,456;1;34,4;4987;3;111,0;14,50;23,9;43,4;112,5;109,8;1910;365393;46,1;4,38;
53.720;13,0047901;79,9789526;112,5;0,6;0,7;94,7;109,5;0,456;1;33,9;4986;3;111,0;14,51;24,6;43,4;112,5;109,8;1910;365393;46,1;4,39;
53.725;13,0047901;79,9789526;112,5;0,6;0,7;94,7;109,5;0,456;1;33,9;4987;3;111,0;14,51;24,6;43,4;112,5;109,8;1910;365393;46,1;4,39;
53.730;13,0047901;79,9789526;112,6;0,4;0,7;94,2;109,5;0,457;1;33,9;4983;3;111,0;14,51;24,6;43,4;112,6;109,8;1911;365393;38,0;4,39;
53.735;13,0047901;79,9789526;112,6;0,4;0,7;94,2;109,5;0,457;1;33,9;4975;3;111,0;14,51;24,6;43,4;112,6;109,8;1911;365393;38,0;4,39;
53.740;13,0047973;79,9789614;112,6;0,4;0,7;94,2;109,5;0,457;1;35,9;4964;3;111,0;14,51;25,6;43,4;112,6;109,8;1911;365393;38,0;4,38;
53.745;13,0047973;79,9789614;112,6;0,4;0,7;94,2;109,5;0,457;1;35,9;4951;3;111,0;14,51;25,6;43,4;112,6;109,9;1911;365393;38,0;4,38;
53.750;13,0047973;79,9789614;112,6;0,4;0,7;94,2;109,5;0,457;1;35,9;4945;3;111,0;14,51;25,6;43,4;112,6;109,9;1911;365393;38,0;4,38;
53.755;13,0047973;79,9789614;112,6;0,4;0,7;94,2;109,5;0,457;1;35,9;4933;3;111,0;14,51;25,6;43,4;112,6;109,9;1911;365393;38,0;4,38;
53.760;13,0047973;79,9789614;112,7;0,4;0,7;94,2;109,5;0,457;1;37,8;4928;3;111,0;14,50;25,7;43,4;112,7;109,9;1911;365393;38,0;4,38;
53.765;13,0047973;79,9789614;112,7;0,4;0,7;94,2;109,5;0,457;1;37,8;4923;3;111,0;14,50;25,7;43,4;112,7;109,9;1911;365393;38,0;4,38;
53.770;13,0047973;79,9789614;112,7;0,4;0,7;94,2;109,5;0,457;1;37,8;4921;3;111,0;14,50;25,7;43,4;112,7;110,0;1911;365393;38,0;4,38;
53.775;13,0047973;79,9789614;112,7;0,4;0,7;94,2;109,5;0,457;1;37,8;4926;3;111,0;14,50;25,7;43,4;112,7;110,0;1911;365393;38,0;4,38;
53.780;13,0047973;79,9789614;112,7;0,5;0,7;94,9;109,8;0,457;1;38,9;4929;3;111,0;14,50;25,7;43,4;112,7;110,0;1913;365399;39,6;4,38;
53.785;13,0047973;79,9789614;112,8;0,5;0,7;94,9;109,8;0,457;1;38,9;4936;3;111,0;14,50;25,7;43,4;112,8;110,0;1913;365399;39,6;4,38;
53.790;13,0047973;79,9789614;112,8;0,5;0,7;94,9;109,8;0,457;1;38,9;4943;3;111,0;14,50;25,7;43,4;112,8;110,1;1913;365399;39,6;4,38;
53.795;13,0047973;79,9789614;112,8;0,5;0,7;94,9;109,8;0,457;1;38,9;4953;3;111,0;14,50;25,7;43,4;112,8;110,1;1913;365399;39,6;4,38;
53.800;13,0048046;79,9789702;112,9;0,5;0,7;94,9;109,8;0,457;1;37,3;4966;3;111,0;14,49;25,9;43,4;112,9;110,1;1913;365399;39,6;4,37;
53.805;13,0048046;79,9789702;112,9;0,5;0,7;94,9;109,8;0,457;1;37,3;4980;3;111,0;14,49;25,9;43,4;112,9;110,1;1913;365399;39,6;4,37;
53.810;13,0048046;79,9789702;112,9;0,5;0,7;94,9;109,8;0,457;1;37,3;4990;3;111,0;14,49;25,9;43,4;112,9;110,1;1913;365399;39,6;4,37;
53.815;13,0048046;79,9789702;112,9;0,5;0,7;94,9;109,8;0,457;1;37,3;4994;3;111,0;14,49;25,9;43,4;112,9;110,1;1913;365399;39,6;4,37;
53.820;13,0048114;79,9789792;113,0;0,5;0,7;94,9;109,8;0,457;1;37,4;4995;3;111,0;14,48;25,8;43,4;113,0;110,1;1913;365399;39,6;4,38;
53.825;13,0048114;79,9789792;113,0;0,5;0,7;94,9;109,8;0,457;1;37,4;4994;3;111,0;14,48;25,8;43,4;113,0;110,1;1913;365399;39,6;4,38;
53.830;13,0048114;79,9789792;113,0;0,5;0,8;94,5;110,0;0,457;1;37,4;4991;3;111,0;14,48;25,8;43,4;113,0;110,1;1915;365399;38,4;4,38;
53.835;13,0048114;79,9789792;113,0;0,5;0,8;94,5;110,0;0,457;1;37,4;4990;3;111,0;14,48;25,8;43,4;113,0;110,1;1915;365399;38,4;4,38;
53.840;13,0048114;79,9789792;113,0;0,5;0,8;94,5;110,0;0,457;1;38,6;4985;3;111,0;14,48;25,7;43,4;113,0;110,1;1915;365399;38,4;4,37;
53.845;13,0048114;79,9789792;113,0;0,5;0,8;94,5;110,0;0,457;1;38,6;4979;3;111,0;14,48;25,7;43,4;113,0;110,1;1915;365399;38,4;4,37;
53.850;13,0048114;79,9789792;112,9;0,5;0,8;94,5;110,0;0,457;1;38,6;4971;3;111,0;14,48;25,7;43,4;112,9;110,1;1915;365399;38,4;4,37;
53.855;13,0048114;79,9789792;112,9;0,5;0,8;94,5;110,0;0,457;1;38,6;4966;3;111,0;14,48;25,7;43,4;112,9;110,1;1915;365399;38,4;4,37;
53.860;13,0048182;79,9789883;112,9;0,5;0,8;94,5;110,0;0,457;1;39,3;4963;3;111,0;14,47;25,8;43,4;112,9;110,1;1915;365399;38,4;4,38;
53.865;13,0048182;79,9789883;112,9;0,5;0,8;94,5;110,0;0,457;1;39,3;4960;3;111,0;14,47;25,8;43,4;112,9;110,1;1915;365399;38,4;4,38;
53.870;13,0048182;79,9789883;112,9;0,5;0,8;94,5;110,0;0,457;1;39,3;4958;3;111,0;14,47;25,8;43,4;112,9;110,1;1915;365399;38,4;4,38;
53.875;13,0048182;79,9789883;112,9;0,5;0,8;94,5;110,0;0,457;1;39,3;4960;3;111,0;14,47;25,8;43,4;112,9;110,2;1915;365399;38,4;4,38;
53.880;13,0048182;79,9789883;113,0;0,6;0,8;94,8;110,1;0,458;1;39,8;4962;3;111,0;14,46;25,7;43,4;113,0;110,2;1916;365399;42,6;4,38;
53.885;13,0048182;79,9789883;113,0;0,6;0,8;94,8;110,1;0,458;1;39,8;4964;3;111,0;14,46;25,7;43,4;113,0;110,3;1916;365399;42,6;4,38;
53.890;13,0048182;79,9789883;113,0;0,6;0,8;94,8;110,1;0,458;1;39,8;4965;3;111,0;14,46;25,7;43,4;113,0;110,3;1916;365399;42,6;4,38;
53.895;13,0048182;79,9789883;113,0;0,6;0,8;94,8;110,1;0,458;1;39,8;4973;3;111,0;14,46;25,7;43,4;113,0;110,3;1916;365399;42,6;4,38;
53.900;13,0048248;79,9789975;113,0;0,6;0,8;94,8;110,1;0,458;1;39,2;4979;3;112,0;14,47;25,7;43,4;113,0;110,4;1916;365399;42,6;4,38;
53.905;13,0048248;79,9789975;113,1;0,6;0,8;94,8;110,1;0,458;1;39,2;4989;3;112,0;14,47;25,7;43,4;113,1;110,4;1916;365399;42,6;4,38;
53.910;13,0048248;79,9789975;113,1;0,6;0,8;94,8;110,1;0,458;1;39,2;4997;3;112,0;14,47;25,7;43,4;113,1;110,4;1916;365399;42,6;4,38;
53.915;13,0048248;79,9789975;113,1;0,6;0,8;94,8;110,1;0,458;1;39,2;5004;3;112,0;14,47;25,7;43,4;113,1;110,4;1916;365399;42,6;4,38;
53.920;13,0048248;79,9789975;113,2;0,6;0,8;94,8;110,1;0,458;1;38,3;5012;3;112,0;14,48;25,8;43,4;113,2;110,5;1916;365399;42,6;4,39;
53.925;13,0048248;79,9789975;113,2;0,6;0,8;94,8;110,1;0,458;1;38,3;5021;3;112,0;14,48;25,8;43,4;113,2;110,5;1916;365399;42,6;4,39;
53.930;13,0048248;79,9789975;113,2;0,4;0,7;94,5;109,7;0,458;1;38,3;5028;3;112,0;14,48;25,8;43,4;113,2;110,5;1918;365399;35,6;4,39;
53.935;13,0048248;79,9789975;113,2;0,4;0,7;94,5;109,7;0,458;1;38,3;5033;3;112,0;14,48;25,8;43,4;113,2;110,5;1918;365399;35,6;4,39;
53.940;13,0048315;79,9790070;113,2;0,4;0,7;94,5;109,7;0,458;1;39,7;5035;3;112,0;14,47;25,8;43,3;113,2;110,5;1918;365399;35,6;4,38;
53.945;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;39,7;5033;3;112,0;14,47;25,8;43,3;113,3;110,6;1918;365399;35,6;4,38;
53.950;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;39,7;5030;3;112,0;14,47;25,8;43,3;113,3;110,6;1918;365399;35,6;4,38;
53.955;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;39,7;5023;3;112,0;14,47;25,8;43,3;113,3;110,6;1918;365399;35,6;4,38;
53.960;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;41,1;5014;3;112,0;14,48;25,7;43,3;113,3;110,6;1918;365399;35,6;4,39;
53.965;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;41,1;5005;3;112,0;14,48;25,7;43,3;113,3;110,7;1918;365399;35,6;4,39;
53.970;13,0048315;79,9790070;113,3;0,4;0,7;94,5;109,7;0,458;1;41,1;4992;3;112,0;14,48;25,7;43,3;113,3;110,7;1918;365399;35,6;4,39;
53.975;13,0048315;79,9790070;113,4;0,4;0,7;94,5;109,7;0,458;1;41,1;4981;3;112,0;14,48;25,7;43,3;113,4;110,7;1918;365399;35,6;4,39;
53.980;13,0048379;79,9790165;113,4;0,4;0,8;94,4;110,0;0,459;1;42,5;4973;3;112,0;14,49;25,8;43,3;113,4;110,8;1919;365405;36,4;4,38;
53.985;13,0048379;79,9790165;113,4;0,4;0,8;94,4;110,0;0,459;1;42,5;4963;3;112,0;14,49;25,8;43,3;113,4;110,8;1919;365405;36,4;4,38;
53.990;13,0048379;79,9790165;113,4;0,4;0,8;94,4;110,0;0,459;1;42,5;4962;3;112,0;14,49;25,8;43,3;113,4;110,8;1919;365405;36,4;4,38;
